UC1,AdvancedSearch
UC1,AdvertisementAgencyManager
UC1,AdvertisementManager
UC1,Authentication
UC1,Banner
UC1,BeanOperatorAgency
UC1,BeanTourist
UC1,CardBC
UC1,CardPR
UC1,CulturalHeritage
UC1,CulturalHeritageAgencyManager
UC1,DBAgencyOperator
UC1,DBConnectionPool
UC1,DBCulturalHeritage
UC1,DBNews
UC1,DBRefreshmentPointOperator
UC1,DBSearchPreference
UC1,DBTag
UC1,DBTourist
UC1,NewsTableModelTest
UC1,OperatorAgency
UC1,RefreshmentPoint
UC1,RefreshmentPointAgencyManager
UC1,RefreshmentPointCommonManager
UC1,Search
UC1,TagAgencyOperatorManager
UC1,Tourist
UC1,TouristAgencyManager
UC1,TouristCard
UC1,TouristClientManager
UC1,TouristCommonManager
UC10,Authentication
UC10,Banner
UC10,BeanBanner
UC10,BeanConvention
UC10,BeanMenu
UC10,BeanOperatorAgency
UC10,BeanOperatorRefreshmentPoint
UC10,BeanTourist
UC10,BeanVisitPR
UC10,CardBC
UC10,CardPR
UC10,ControlData
UC10,ControllDataAdvertisement
UC10,CulturalHeritage
UC10,CulturalHeritageChecker
UC10,CulturalHeritageVisitChecker
UC10,DBAgencyOperator
UC10,DBConnectionPool
UC10,DBConvention
UC10,DBDish
UC10,DBMenu
UC10,DBRefreshmentPoint
UC10,DBRefreshmentPointOperator
UC10,DBTourist
UC10,DBVisitPR
UC10,FeedBackTableModel
UC10,OperatorAgency
UC10,PRNode
UC10,RefreshmentPoint
UC10,RefreshmentPointAgencyManager
UC10,RefreshmentPointCommonManager
UC10,Search
UC10,TagAgencyOperatorManager
UC10,Tourist
UC10,TouristAgencyManager
UC10,TouristCard
UC10,TouristClientManager
UC10,TouristCommonManager
UC11,AdvertisementManager
UC11,Authentication
UC11,BeanConvention
UC11,BeanOperatorAgency
UC11,BeanTourist
UC11,CardBC
UC11,CardPR
UC11,ControlData
UC11,ControllDataAdvertisement
UC11,CulturalHeritage
UC11,CulturalHeritageChecker
UC11,DBAgencyOperator
UC11,DBConnectionPool
UC11,DBConvention
UC11,DBDish
UC11,DBMenu
UC11,DBRefreshmentPointOperator
UC11,DBVisitPR
UC11,OperatorAgency
UC11,RefreshmentPoint
UC11,RefreshmentPointAgencyManager
UC11,TagAgencyOperatorManager
UC11,Tourist
UC11,TouristAgencyManager
UC11,TouristCard
UC11,TouristClientManager
UC11,TouristCommonManager
UC12,AdvertisementManager
UC12,Authentication
UC12,BannerDialog
UC12,BeanGenericPreference
UC12,BeanOperatorAgency
UC12,BeanTourist
UC12,BeanVisitPR
UC12,ControlData
UC12,ControllDataAdvertisement
UC12,CulturalHeritage
UC12,CulturalHeritageChecker
UC12,DBAgencyOperator
UC12,DBConnectionPool
UC12,DBRefreshmentPointOperator
UC12,DBTourist
UC12,FeedBackTableModel
UC12,OperatorAgency
UC12,RefreshmentPoint
UC12,RefreshmentPointAgencyManager
UC12,Search
UC12,TagAgencyOperatorManager
UC12,Tourist
UC12,TouristAgencyManager
UC12,TouristCard
UC12,TouristClientManager
UC12,TouristCommonManager
UC12,TouristTableModel
UC13,AdvertisementManager
UC13,Authentication
UC13,BeanOperatorAgency
UC13,BeanTourist
UC13,BeanVisitPR
UC13,CardBC
UC13,ControlData
UC13,ControllDataAdvertisement
UC13,CulturalHeritage
UC13,CulturalHeritageChecker
UC13,CulturalHeritageCommonManager
UC13,CulturalHeritageVisitChecker
UC13,DBAgencyOperator
UC13,DBConnectionPool
UC13,DBNews
UC13,DBRefreshmentPointOperator
UC13,DBTourist
UC13,News
UC13,NewsTableModelTest
UC13,OperatorAgency
UC13,RefreshmentPointAgencyManager
UC13,RefreshmentPointCommonManager
UC13,Search
UC13,TagAgencyOperatorManager
UC13,Tourist
UC13,TouristAgencyManager
UC13,TouristCard
UC13,TouristClientManager
UC13,TouristCommonManager
UC13,TouristTableModel
UC14,AdvancedSearch
UC14,Authentication
UC14,Banner
UC14,BeanGenericPreference
UC14,BeanOperatorAgency
UC14,BeanTourist
UC14,CardBC
UC14,CardPR
UC14,ControlData
UC14,ControllDataAdvertisement
UC14,CulturalHeritage
UC14,CulturalHeritageChecker
UC14,CulturalHeritageCommonManager
UC14,DBAgencyOperator
UC14,DBConnectionPool
UC14,DBCulturalHeritage
UC14,DBRefreshmentPoint
UC14,DBRefreshmentPointOperator
UC14,DBSearchPreference
UC14,DBTourist
UC14,DBVisitBC
UC14,DBVisitPR
UC14,FeedBackTableModel
UC14,News
UC14,NewsTableModelTest
UC14,OperatorAgency
UC14,RefreshmentPointAgencyManager
UC14,RefreshmentPointCommonManager
UC14,Search
UC14,TagAgencyOperatorManager
UC14,Tourist
UC14,TouristAgencyManager
UC14,TouristCard
UC14,TouristClientManager
UC14,TouristCommonManager
UC15,AdvertisementManager
UC15,Authentication
