SMOS1,User
SMOS1,Role
SMOS1,UserListItem
SMOS1,managerUser
SMOS1,ServletLogin
SMOS1,ServletLogout
SMOS1,ServletAlterPersonalDate
SMOS4,User
SMOS4,Role
SMOS4,UserListItem
SMOS4,managerUser
SMOS4,ServletLogin
SMOS4,ServletLogout
SMOS4,ServletAlterPersonalDate
SMOS14,Classroom
SMOS14,Teaching
SMOS14,Address
SMOS14,ManagerClassroom
SMOS14,ManagerTeaching
SMOS14,ManagerAddress
SMOS14,ServletShowAddressDetails
SMOS14,ServletShowAddressList
SMOS14,ServletAddRemoveTeachingsAsAddress
SMOS14,ServletAddressTeachings
SMOS14,ServletInsertAddress
SMOS14,ServletDeleteAddress
SMOS14,ServletShowClassroomDetails
SMOS14,ServletShowClassroomList
SMOS14,ServletInsertClassroom
SMOS14,ServletDeleteClassroom
SMOS14,ServletShowTeachingDetails
SMOS14,ServletInsertTeaching
SMOS14,ServletUpdateTeaching
SMOS14,ServletDeleteTeaching
SMOS26,Classroom
SMOS26,Teaching
SMOS26,Address
SMOS26,ManagerClassroom
SMOS26,ManagerTeaching
SMOS26,ManagerAddress
SMOS26,ServletShowAddressDetails
SMOS26,ServletShowAddressList
SMOS26,ServletAddRemoveTeachingsAsAddress
SMOS26,ServletAddressTeachings
SMOS26,ServletInsertAddress
SMOS26,ServletDeleteAddress
SMOS26,ServletShowClassroomDetails
SMOS26,ServletShowClassroomList
SMOS26,ServletInsertClassroom
SMOS26,ServletDeleteClassroom
SMOS26,ServletShowTeachingDetails
SMOS26,ServletInsertTeaching
SMOS26,ServletUpdateTeaching
SMOS26,ServletDeleteTeaching
SMOS27,Absence
SMOS27,RegisterLine
SMOS27,Delay
SMOS27,Note
SMOS27,Justify
SMOS27,ManagerRegister
SMOS27,ServletUpdateJustify
SMOS27,ServletShowNoteDetails
SMOS27,ServletUpdateRegister
SMOS27,ServletDeleteJustify
SMOS27,ServletDeleteNote
SMOS27,ServletShowJustifyList
SMOS27,ServletShowJustifyDetails
SMOS27,ServletInsertNewNote
SMOS27,ServletInsertJustify
SMOS27,ServletShowRegister
SMOS27,ServletComputateStatistics
SMOS31,Absence
SMOS31,RegisterLine
SMOS31,Delay
SMOS31,Note
SMOS31,Justify
SMOS31,ManagerRegister
SMOS31,ServletUpdateJustify
SMOS31,ServletShowNoteDetails
SMOS31,ServletUpdateRegister
SMOS31,ServletDeleteJustify
SMOS31,ServletDeleteNote
SMOS31,ServletShowJustifyList
SMOS31,ServletShowJustifyDetails
SMOS31,ServletInsertNewNote
SMOS31,ServletInsertJustify
SMOS31,ServletShowRegister
SMOS31,ServletComputateStatistics
SMOS35,Absence
SMOS35,RegisterLine
SMOS35,Delay
SMOS35,Note
SMOS35,Justify
SMOS35,ManagerRegister
SMOS35,ServletUpdateJustify
SMOS35,ServletShowNoteDetails
SMOS35,ServletUpdateRegister
SMOS35,ServletDeleteJustify
SMOS35,ServletDeleteNote
SMOS35,ServletShowJustifyList
SMOS35,ServletShowJustifyDetails
SMOS35,ServletInsertNewNote
SMOS35,ServletInsertJustify
SMOS35,ServletShowRegister
SMOS35,ServletComputateStatistics
SMOS39,Absence
SMOS39,RegisterLine
SMOS39,Delay
SMOS39,Note
SMOS39,Justify
SMOS39,ManagerRegister
SMOS39,ServletUpdateJustify
SMOS39,ServletShowNoteDetails
SMOS39,ServletUpdateRegister
SMOS39,ServletDeleteJustify
SMOS39,ServletDeleteNote
SMOS39,ServletShowJustifyList
SMOS39,ServletShowJustifyDetails
SMOS39,ServletInsertNewNote
SMOS39,ServletInsertJustify
SMOS39,ServletShowRegister
SMOS39,ServletComputateStatistics
SMOS43,Absence
SMOS43,RegisterLine
SMOS43,Delay
SMOS43,Note
SMOS43,Justify
SMOS43,ManagerRegister
SMOS43,ServletUpdateJustify
SMOS43,ServletShowNoteDetails
SMOS43,ServletUpdateRegister
SMOS43,ServletDeleteJustify
SMOS43,ServletDeleteNote
SMOS43,ServletShowJustifyList
SMOS43,ServletShowJustifyDetails
SMOS43,ServletInsertNewNote
SMOS43,ServletInsertJustify
SMOS43,ServletShowRegister
SMOS43,ServletComputateStatistics
SMOS55,Absence
SMOS55,RegisterLine
SMOS55,Delay
SMOS55,Note
SMOS55,Justify
SMOS55,ManagerRegister
SMOS55,ServletUpdateJustify
SMOS55,ServletShowNoteDetails
SMOS55,ServletUpdateRegister
SMOS55,ServletDeleteJustify
SMOS55,ServletDeleteNote
SMOS55,ServletShowJustifyList
SMOS55,ServletShowJustifyDetails
SMOS55,ServletInsertNewNote
SMOS55,ServletInsertJustify
SMOS55,ServletShowRegister
SMOS55,ServletComputateStatistics
